id,birth_year,age,cohort,gender,region,migration_bg,parent_edu,parent_isei,books_home_15,urban_origin,edu,edu_years,n_children,first_job_isei,employed,work_hours,current_isei
838,1962,64,older,male,fr,none,compulsory,30.0,4.0,0,matura_hv,14.56,2,41,1,39.9,55.0
839,1961,65,older,female,it,none,upper_sec,57.0,3.0,1,matura_hv,14.9,1,31,1,39.3,34.0
840,1983,43,middle,female,de,none,upper_sec,16.0,1.0,0,vet,12.88,2,27,1,18.9,45.0
841,1983,43,middle,male,de,second_gen,upper_sec,25.0,3.0,0,vet,11.9,1,16,1,38.9,34.0
842,1987,39,younger,female,fr,none,upper_sec,31.0,1.0,0,tertiary,17.34,0,40,1,41.1,54.0
843,1988,38,younger,male,fr,none,upper_sec,30.0,3.0,1,compulsory,9.96,0,44,1,47.6,54.0
844,1993,33,younger,male,it,second_gen,upper_sec,57.0,4.0,0,vet,11.35,0,47,1,38.8,53.0
845,1994,32,younger,male,fr,none,upper_sec,47.0,3.0,1,vet,11.12,1,40,1,43.8,55.0
846,1966,60,older,male,fr,first_gen,upper_sec,,1.0,0,compulsory,8.29,2,42,1,54.7,27.0
847,1982,44,middle,male,fr,none,upper_sec,45.0,2.0,0,compulsory,8.03,2,43,1,38.2,21.0
848,1966,60,older,female,de,none,compulsory,48.0,4.0,0,vet,11.97,2,24,0,,
849,1989,37,younger,male,de,first_gen,compulsory,22.0,3.0,0,vet,12.66,1,57,1,40.8,49.0
850,1981,45,middle,male,fr,first_gen,compulsory,,1.0,1,compulsory,9.53,1,35,1,35.9,23.0
851,1965,61,older,male,de,none,tertiary,70.0,4.0,0,tertiary,17.91,0,55,1,39.6,81.0
852,1977,49,middle,male,de,first_gen,upper_sec,,3.0,0,vet,12.36,1,41,1,44.6,56.0
853,1978,48,middle,female,de,first_gen,upper_sec,22.0,,1,vet,12.28,1,40,1,24.7,21.0
854,1992,34,younger,female,it,second_gen,upper_sec,48.0,4.0,0,matura_hv,15.48,2,41,1,27.5,21.0
855,1966,60,older,female,de,none,upper_sec,22.0,3.0,1,vet,12.75,2,53,1,13.9,31.0
856,1979,47,middle,female,fr,none,tertiary,58.0,5.0,1,tertiary,17.14,2,51,1,19.4,65.0
857,1970,56,older,female,de,none,tertiary,46.0,5.0,1,vet,12.26,0,51,1,33.0,46.0
858,1974,52,older,female,de,none,tertiary,55.0,2.0,0,vet,11.04,0,46,1,48.7,56.0
859,1985,41,middle,female,it,none,compulsory,23.0,1.0,0,matura_hv,14.88,4,18,1,18.1,47.0
860,1979,47,middle,female,fr,first_gen,upper_sec,54.0,2.0,1,compulsory,9.06,2,23,1,18.9,19.0
861,1978,48,middle,female,de,none,upper_sec,50.0,3.0,1,vet,11.29,3,35,0,,
862,1968,58,older,female,fr,none,tertiary,81.0,5.0,1,tertiary,17.37,0,83,1,48.4,90.0
863,1972,54,older,female,de,none,compulsory,30.0,3.0,0,compulsory,8.93,1,36,1,25.4,28.0
864,1991,35,younger,male,fr,none,upper_sec,38.0,3.0,1,matura_hv,14.62,1,37,1,53.6,54.0
865,1988,38,younger,female,de,none,tertiary,56.0,3.0,0,tertiary,17.24,0,44,1,36.6,67.0
866,1991,35,younger,male,de,none,tertiary,50.0,5.0,1,matura_hv,15.12,0,42,1,41.7,39.0
867,1996,30,younger,female,de,none,tertiary,57.0,4.0,1,tertiary,17.41,1,65,1,27.1,65.0
868,1970,56,older,female,de,first_gen,compulsory,,1.0,0,vet,11.84,1,43,1,37.8,48.0
869,1976,50,middle,female,it,none,compulsory,25.0,,1,vet,11.76,2,39,1,28.8,25.0
870,1993,33,younger,female,de,first_gen,upper_sec,,,1,tertiary,17.95,2,51,1,26.3,53.0
871,1982,44,middle,female,de,none,compulsory,28.0,3.0,0,matura_hv,14.18,1,39,1,26.9,50.0
872,1961,65,older,male,fr,none,upper_sec,27.0,4.0,1,vet,12.28,2,46,1,40.0,58.0
873,1984,42,middle,male,de,first_gen,upper_sec,65.0,2.0,0,vet,12.77,1,50,1,43.3,61.0
874,1995,31,younger,male,de,none,upper_sec,41.0,1.0,1,compulsory,9.15,0,16,1,46.6,16.0
875,1981,45,middle,female,fr,none,upper_sec,45.0,3.0,0,tertiary,17.38,0,54,1,31.0,60.0
876,1976,50,middle,female,de,second_gen,tertiary,56.0,5.0,1,matura_hv,14.52,2,53,1,20.9,42.0
877,1967,59,older,female,de,first_gen,upper_sec,,2.0,1,vet,11.13,1,47,1,35.7,27.0
878,1991,35,younger,male,de,none,tertiary,42.0,3.0,1,tertiary,17.16,1,49,1,26.7,54.0
879,1992,34,younger,male,de,none,compulsory,23.0,3.0,1,vet,11.42,0,34,1,48.2,33.0
880,1991,35,younger,female,de,none,tertiary,,,1,matura_hv,15.18,1,42,1,37.5,49.0
881,1987,39,younger,male,fr,none,upper_sec,29.0,3.0,1,vet,12.23,1,44,1,41.3,55.0
882,1980,46,middle,male,de,none,compulsory,,1.0,0,compulsory,8.82,4,30,1,41.2,20.0
883,1984,42,middle,female,de,second_gen,compulsory,,3.0,0,vet,12.55,0,22,1,42.2,46.0
884,1992,34,younger,male,de,first_gen,compulsory,28.0,2.0,0,compulsory,8.14,0,16,1,32.3,16.0
885,1988,38,younger,female,de,none,compulsory,35.0,2.0,0,vet,11.86,0,34,1,38.3,36.0
886,1962,64,older,male,fr,none,upper_sec,43.0,3.0,1,vet,11.23,2,52,1,37.0,77.0
887,1969,57,older,male,de,none,tertiary,76.0,5.0,1,tertiary,18.22,0,65,1,50.6,86.0
888,1983,43,middle,female,de,none,compulsory,17.0,1.0,1,compulsory,8.16,1,33,0,,
889,1981,45,middle,male,de,second_gen,upper_sec,27.0,2.0,1,matura_hv,15.36,1,53,1,39.5,66.0
890,1983,43,middle,female,de,second_gen,upper_sec,52.0,3.0,0,matura_hv,14.53,4,61,0,,
891,1976,50,middle,male,de,second_gen,upper_sec,,3.0,0,vet,12.93,4,40,1,43.1,57.0
892,1969,57,older,male,de,none,upper_sec,31.0,4.0,1,matura_hv,14.69,0,32,1,41.0,39.0
893,1973,53,older,female,de,none,compulsory,41.0,4.0,0,vet,11.44,2,30,1,20.3,35.0
894,1966,60,older,male,fr,first_gen,compulsory,,2.0,0,vet,11.01,1,37,1,43.2,53.0
895,1969,57,older,male,de,none,upper_sec,34.0,3.0,1,compulsory,9.28,1,33,1,36.1,46.0
896,1987,39,younger,female,fr,none,tertiary,43.0,2.0,1,tertiary,17.43,1,41,1,39.8,58.0
897,1978,48,middle,male,de,none,tertiary,59.0,4.0,0,matura_hv,15.13,1,65,1,47.8,62.0
898,1977,49,middle,female,de,none,tertiary,,5.0,1,vet,11.58,2,38,1,32.9,33.0
899,1986,40,younger,female,de,second_gen,upper_sec,19.0,2.0,0,matura_hv,14.49,1,31,1,24.2,21.0
900,1971,55,older,male,fr,second_gen,tertiary,69.0,4.0,1,vet,11.14,1,53,1,36.7,30.0
901,1971,55,older,male,de,none,upper_sec,27.0,4.0,1,matura_hv,14.86,2,48,1,48.0,53.0
902,1962,64,older,female,de,none,tertiary,49.0,5.0,0,vet,12.45,0,48,1,35.3,37.0
903,1967,59,older,female,de,none,compulsory,16.0,,0,matura_hv,15.4,1,38,1,36.4,34.0
904,1975,51,older,male,fr,none,compulsory,,3.0,1,matura_hv,14.63,4,31,1,32.7,47.0
905,1965,61,older,female,fr,none,compulsory,41.0,,0,vet,12.26,1,45,1,30.3,27.0
906,1972,54,older,female,de,first_gen,upper_sec,45.0,3.0,1,compulsory,8.37,1,26,1,27.0,25.0
907,1970,56,older,female,de,none,upper_sec,56.0,3.0,1,matura_hv,13.96,1,40,1,30.6,66.0
908,1982,44,middle,male,de,first_gen,compulsory,,3.0,1,matura_hv,13.84,4,48,1,31.4,42.0
909,1989,37,younger,female,fr,second_gen,upper_sec,42.0,2.0,0,matura_hv,15.0,1,53,1,39.1,59.0
910,1985,41,middle,male,de,none,compulsory,43.0,2.0,0,compulsory,9.75,1,39,1,43.0,28.0
911,1995,31,younger,male,de,none,compulsory,27.0,1.0,0,vet,11.37,1,29,1,41.3,29.0
912,1982,44,middle,female,de,second_gen,compulsory,35.0,2.0,0,compulsory,9.87,1,40,0,,
913,1979,47,middle,female,de,second_gen,compulsory,23.0,1.0,0,vet,12.1,1,31,1,35.8,24.0
914,1965,61,older,female,it,none,upper_sec,64.0,4.0,1,matura_hv,15.43,0,39,1,42.0,41.0
915,1968,58,older,male,de,second_gen,compulsory,29.0,2.0,0,vet,12.56,0,37,1,45.2,39.0
916,1988,38,younger,male,fr,first_gen,upper_sec,34.0,3.0,0,vet,12.87,0,50,1,39.3,55.0
917,1961,65,older,female,de,none,tertiary,50.0,4.0,1,tertiary,16.53,0,60,1,51.5,68.0
918,1971,55,older,male,it,none,upper_sec,70.0,5.0,0,tertiary,17.87,2,59,1,48.5,80.0
919,1989,37,younger,female,de,none,upper_sec,30.0,2.0,1,vet,11.34,1,40,1,39.2,52.0
920,1978,48,middle,male,de,none,upper_sec,37.0,1.0,1,vet,11.06,3,38,1,46.8,40.0
921,1988,38,younger,female,it,none,upper_sec,34.0,2.0,0,vet,12.26,0,24,1,33.4,25.0
922,1969,57,older,male,de,none,upper_sec,31.0,3.0,1,tertiary,17.22,3,39,0,,
923,1986,40,younger,male,de,second_gen,tertiary,46.0,3.0,0,tertiary,17.37,1,61,1,35.3,69.0
924,1992,34,younger,female,de,first_gen,compulsory,,2.0,0,compulsory,9.53,1,28,0,,
925,1972,54,older,female,fr,none,compulsory,28.0,3.0,1,vet,11.05,0,40,1,39.3,39.0
926,1961,65,older,male,de,second_gen,upper_sec,,4.0,0,matura_hv,15.49,2,50,1,43.6,49.0
927,1987,39,younger,male,de,none,compulsory,,1.0,1,compulsory,8.93,0,51,1,46.3,52.0
928,1967,59,older,female,de,none,compulsory,48.0,2.0,1,compulsory,8.26,1,50,0,,
929,1993,33,younger,male,de,second_gen,upper_sec,46.0,4.0,0,matura_hv,13.84,1,32,1,41.0,36.0
930,1969,57,older,female,de,none,compulsory,37.0,2.0,1,vet,11.92,2,49,1,24.9,52.0
931,1967,59,older,female,de,first_gen,upper_sec,39.0,4.0,1,vet,11.12,2,36,1,19.8,34.0
932,1983,43,middle,female,de,none,compulsory,28.0,3.0,0,vet,11.88,1,52,1,27.1,22.0
933,1962,64,older,male,de,none,compulsory,26.0,2.0,0,vet,12.61,1,49,1,42.5,64.0
934,1974,52,older,female,it,none,upper_sec,50.0,3.0,0,matura_hv,13.85,3,52,1,7.9,50.0
935,1980,46,middle,female,it,first_gen,tertiary,,,0,matura_hv,13.87,1,27,1,25.3,29.0
936,1965,61,older,male,de,first_gen,compulsory,49.0,3.0,0,vet,11.16,1,29,0,,
937,1963,63,older,male,de,none,upper_sec,40.0,4.0,0,vet,11.14,4,38,1,38.0,45.0
938,1981,45,middle,female,de,none,tertiary,56.0,5.0,0,tertiary,17.68,1,52,1,40.7,74.0
939,1987,39,younger,male,fr,none,tertiary,68.0,5.0,1,tertiary,17.28,1,66,1,54.5,71.0
940,1967,59,older,male,de,second_gen,compulsory,45.0,3.0,1,vet,12.7,0,47,1,43.9,49.0
941,1989,37,younger,male,de,none,upper_sec,44.0,3.0,0,compulsory,9.66,0,46,1,51.0,59.0
942,1980,46,middle,female,de,first_gen,compulsory,34.0,2.0,0,compulsory,8.54,0,24,1,38.2,34.0
943,1973,53,older,male,de,second_gen,compulsory,50.0,2.0,0,vet,11.92,0,49,1,33.9,48.0
944,1986,40,younger,male,de,none,tertiary,76.0,4.0,1,tertiary,17.47,0,71,1,46.3,87.0
945,1965,61,older,male,fr,none,upper_sec,42.0,5.0,0,vet,11.05,1,42,1,47.2,48.0
946,1978,48,middle,male,de,second_gen,upper_sec,44.0,2.0,0,vet,12.82,2,48,1,31.8,54.0
947,1971,55,older,male,de,none,upper_sec,52.0,4.0,1,matura_hv,14.43,1,50,1,44.6,49.0
948,1961,65,older,male,de,first_gen,upper_sec,,4.0,0,vet,11.08,1,54,1,60.0,65.0
949,1972,54,older,male,de,first_gen,upper_sec,57.0,4.0,1,matura_hv,15.22,2,40,1,39.7,51.0
950,1989,37,younger,female,fr,none,upper_sec,44.0,4.0,1,matura_hv,15.04,1,55,1,36.3,53.0
951,1976,50,middle,male,de,first_gen,upper_sec,36.0,2.0,1,vet,12.71,2,56,1,24.0,64.0
952,1964,62,older,male,de,second_gen,compulsory,,1.0,0,compulsory,9.48,1,26,1,44.4,32.0
953,1988,38,younger,male,de,second_gen,upper_sec,,3.0,0,vet,12.26,0,50,1,39.3,90.0
954,1990,36,younger,female,de,none,tertiary,84.0,4.0,0,tertiary,17.66,1,66,1,37.3,80.0
955,1973,53,older,female,de,second_gen,upper_sec,46.0,4.0,1,matura_hv,13.95,2,35,1,10.1,31.0
956,1973,53,older,female,de,second_gen,compulsory,,2.0,0,vet,11.99,3,38,1,18.2,16.0
957,1996,30,younger,male,fr,none,upper_sec,56.0,3.0,1,matura_hv,15.14,0,39,1,40.9,54.0
958,1972,54,older,male,de,second_gen,tertiary,53.0,5.0,1,vet,11.16,3,44,1,36.9,37.0
959,1979,47,middle,male,fr,second_gen,compulsory,24.0,1.0,1,compulsory,9.44,2,44,1,29.4,44.0
960,1985,41,middle,male,de,none,tertiary,,4.0,1,vet,11.16,2,45,1,46.7,25.0
961,1966,60,older,male,de,none,tertiary,72.0,5.0,1,tertiary,17.15,1,51,1,49.0,69.0
962,1974,52,older,male,de,first_gen,tertiary,52.0,5.0,1,matura_hv,14.22,3,59,1,46.5,61.0
963,1978,48,middle,female,de,none,compulsory,,1.0,0,compulsory,8.42,2,43,1,20.4,25.0
964,1988,38,younger,female,fr,none,upper_sec,44.0,3.0,0,tertiary,17.74,1,62,1,28.0,51.0
965,1996,30,younger,female,de,none,compulsory,,1.0,0,vet,12.36,1,35,1,39.3,29.0
966,1987,39,younger,male,fr,second_gen,upper_sec,45.0,3.0,1,tertiary,16.56,0,40,1,44.4,55.0
967,1976,50,middle,female,fr,second_gen,tertiary,73.0,5.0,0,matura_hv,13.55,1,53,0,,
968,1986,40,younger,male,de,none,tertiary,50.0,5.0,1,tertiary,18.21,0,59,1,57.4,63.0
969,1992,34,younger,male,de,none,upper_sec,55.0,2.0,1,vet,11.04,0,44,1,52.6,50.0
970,1987,39,younger,female,de,second_gen,upper_sec,,1.0,0,vet,12.72,1,37,1,38.7,60.0
971,1987,39,younger,female,fr,second_gen,upper_sec,19.0,2.0,0,matura_hv,14.64,2,45,0,,
972,1970,56,older,female,fr,second_gen,upper_sec,35.0,2.0,0,compulsory,9.69,1,27,1,25.0,26.0
973,1965,61,older,male,it,second_gen,upper_sec,,3.0,0,matura_hv,15.09,0,61,1,47.7,62.0
974,1969,57,older,male,de,second_gen,upper_sec,43.0,4.0,1,compulsory,8.05,2,16,1,42.8,21.0
975,1962,64,older,female,de,none,upper_sec,62.0,4.0,0,compulsory,9.47,1,29,1,30.7,35.0
976,1988,38,younger,female,de,none,upper_sec,47.0,3.0,1,matura_hv,14.1,1,56,1,24.6,65.0
977,1976,50,middle,female,de,first_gen,tertiary,50.0,3.0,0,matura_hv,15.1,3,66,1,26.9,60.0
978,1975,51,older,female,fr,second_gen,upper_sec,45.0,4.0,1,vet,11.76,0,42,1,44.1,26.0
979,1971,55,older,female,fr,second_gen,compulsory,28.0,2.0,0,vet,11.43,2,30,1,26.4,45.0
980,1989,37,younger,male,de,none,upper_sec,16.0,1.0,0,vet,12.96,2,31,1,38.4,36.0
981,1985,41,middle,male,de,none,upper_sec,55.0,2.0,0,tertiary,18.08,1,51,1,46.0,55.0
982,1994,32,younger,other,de,none,upper_sec,66.0,5.0,0,vet,12.39,0,53,1,56.9,55.0
983,1988,38,younger,male,de,none,compulsory,30.0,1.0,0,vet,11.84,1,16,0,,
984,1977,49,middle,female,de,none,upper_sec,48.0,4.0,1,matura_hv,14.06,2,58,1,19.3,40.0
985,1986,40,younger,female,fr,none,upper_sec,43.0,2.0,0,vet,12.56,0,54,0,,
986,1971,55,older,female,de,none,compulsory,16.0,3.0,0,vet,11.1,2,17,1,33.1,16.0
987,1986,40,younger,female,fr,second_gen,upper_sec,,2.0,1,matura_hv,15.22,1,48,1,35.3,62.0
988,1987,39,younger,male,fr,none,upper_sec,37.0,1.0,0,matura_hv,13.73,0,38,1,27.2,51.0
989,1968,58,older,male,de,first_gen,upper_sec,,4.0,0,matura_hv,15.07,1,45,1,36.7,39.0
990,1984,42,middle,male,de,none,upper_sec,39.0,3.0,0,vet,11.32,2,40,1,44.1,55.0
991,1993,33,younger,female,de,second_gen,tertiary,49.0,4.0,1,tertiary,16.9,0,55,1,46.7,73.0
992,1993,33,younger,other,de,first_gen,upper_sec,33.0,3.0,1,vet,12.26,1,62,1,35.5,62.0
993,1996,30,younger,female,de,first_gen,upper_sec,,3.0,0,tertiary,18.14,1,50,1,35.4,60.0
994,1970,56,older,male,fr,none,compulsory,42.0,2.0,0,vet,12.04,0,48,0,,
995,1975,51,older,male,de,none,upper_sec,41.0,4.0,1,tertiary,18.33,2,61,1,39.6,78.0
996,1962,64,older,male,de,none,upper_sec,47.0,5.0,1,tertiary,17.3,2,64,1,37.3,79.0
997,1978,48,middle,male,de,none,upper_sec,44.0,5.0,1,matura_hv,14.97,0,52,1,50.1,53.0
998,1977,49,middle,male,de,second_gen,compulsory,44.0,2.0,0,vet,11.12,1,29,1,40.2,53.0
999,1988,38,younger,female,de,none,upper_sec,36.0,4.0,0,vet,12.88,0,37,1,41.4,31.0
1000,1980,46,middle,female,de,none,upper_sec,35.0,3.0,0,compulsory,8.39,2,37,1,27.9,26.0
1001,1986,40,younger,male,de,none,compulsory,,1.0,0,vet,11.92,0,26,1,43.0,36.0
1002,1985,41,middle,female,it,none,tertiary,61.0,5.0,0,tertiary,17.04,0,59,1,51.9,60.0
1003,1975,51,older,female,it,none,tertiary,50.0,4.0,0,tertiary,17.19,0,65,1,34.5,61.0
1004,1975,51,older,male,de,none,upper_sec,79.0,4.0,1,vet,12.07,0,59,1,45.8,40.0
1005,1982,44,middle,female,de,none,compulsory,,1.0,1,matura_hv,14.65,1,44,1,36.1,38.0
1006,1964,62,older,female,de,none,upper_sec,41.0,3.0,1,vet,11.96,2,54,0,,
1007,1969,57,older,male,de,none,tertiary,44.0,2.0,0,vet,12.79,3,53,1,45.8,54.0
1008,1972,54,older,female,de,none,upper_sec,34.0,1.0,0,vet,12.67,4,32,1,11.2,28.0
1009,1996,30,younger,female,it,second_gen,tertiary,85.0,5.0,1,tertiary,17.87,3,59,1,11.6,66.0
1010,1985,41,middle,male,fr,first_gen,compulsory,,1.0,0,vet,12.11,2,37,1,36.4,44.0
1011,1996,30,younger,female,de,none,upper_sec,31.0,3.0,0,vet,11.47,1,56,1,31.3,53.0
1012,1972,54,older,female,de,first_gen,compulsory,34.0,2.0,0,vet,11.89,1,48,1,33.5,27.0
1013,1987,39,younger,female,de,none,upper_sec,42.0,3.0,1,matura_hv,13.73,0,33,1,46.3,45.0
1014,1961,65,older,male,de,first_gen,upper_sec,45.0,2.0,0,vet,11.14,1,25,1,39.7,31.0
1015,1980,46,middle,female,fr,none,compulsory,25.0,1.0,1,compulsory,8.96,3,24,1,9.6,22.0
1016,1978,48,middle,female,fr,none,tertiary,,2.0,1,tertiary,17.76,1,62,1,35.5,77.0
1017,1975,51,older,female,de,none,upper_sec,55.0,2.0,1,vet,11.45,1,28,1,34.2,31.0
1018,1977,49,middle,male,de,second_gen,compulsory,45.0,3.0,1,vet,11.26,0,34,1,44.6,36.0
1019,1981,45,middle,female,de,first_gen,compulsory,,2.0,1,vet,12.05,1,30,1,28.9,41.0
1020,1984,42,middle,male,de,none,upper_sec,55.0,4.0,1,tertiary,17.03,1,51,1,36.0,40.0
1021,1985,41,middle,male,de,none,upper_sec,36.0,2.0,0,vet,12.98,3,44,1,48.5,52.0
1022,1990,36,younger,male,de,first_gen,tertiary,59.0,3.0,1,tertiary,17.31,0,58,1,43.4,72.0
1023,1975,51,older,male,fr,none,upper_sec,,4.0,1,matura_hv,15.33,3,64,1,40.7,64.0
1024,1971,55,older,female,fr,none,upper_sec,51.0,3.0,1,matura_hv,14.48,0,51,0,,
1025,1972,54,older,female,fr,second_gen,upper_sec,34.0,2.0,0,compulsory,9.59,3,46,1,31.1,43.0
1026,1969,57,older,female,de,none,compulsory,37.0,4.0,0,matura_hv,15.29,1,51,1,32.7,61.0
1027,1976,50,middle,female,de,first_gen,compulsory,34.0,2.0,1,vet,11.47,1,40,1,37.2,40.0
1028,1976,50,middle,female,it,none,upper_sec,27.0,3.0,1,vet,11.65,2,38,1,21.6,38.0
1029,1962,64,older,female,fr,none,tertiary,65.0,3.0,1,tertiary,16.78,1,62,1,30.6,70.0
1030,1969,57,older,male,de,none,upper_sec,,3.0,0,vet,11.68,1,41,1,31.3,42.0
1031,1984,42,middle,female,de,first_gen,upper_sec,16.0,3.0,1,compulsory,9.79,0,45,1,32.9,42.0
1032,1995,31,younger,female,de,none,tertiary,47.0,3.0,1,matura_hv,14.86,0,62,0,,
1033,1972,54,older,male,de,none,compulsory,40.0,,0,vet,12.07,1,47,1,50.3,62.0
1034,1977,49,middle,female,fr,none,tertiary,80.0,3.0,0,matura_hv,13.75,2,55,1,25.7,45.0
1035,1970,56,older,male,de,none,compulsory,32.0,2.0,1,matura_hv,15.46,2,26,1,47.5,50.0
1036,1962,64,older,male,de,none,compulsory,16.0,1.0,0,vet,12.14,1,20,1,43.2,54.0
1037,1973,53,older,female,de,second_gen,upper_sec,58.0,2.0,1,vet,11.51,3,28,1,26.0,26.0
1038,1972,54,older,male,de,none,compulsory,17.0,2.0,0,compulsory,8.25,0,16,1,45.0,20.0
1039,1986,40,younger,other,de,second_gen,upper_sec,31.0,3.0,0,tertiary,17.6,1,41,1,41.8,73.0
1040,1994,32,younger,female,de,first_gen,tertiary,,4.0,0,matura_hv,14.31,0,34,1,38.5,29.0
1041,1983,43,middle,female,de,none,upper_sec,63.0,4.0,1,matura_hv,15.3,1,52,1,34.5,53.0
1042,1972,54,older,female,de,first_gen,upper_sec,51.0,3.0,0,tertiary,18.25,4,78,1,15.5,63.0
1043,1973,53,older,male,de,none,upper_sec,38.0,3.0,1,vet,12.32,4,45,1,37.7,58.0
1044,1977,49,middle,male,de,none,compulsory,34.0,1.0,0,vet,11.28,4,34,1,37.8,49.0
1045,1961,65,older,female,fr,none,upper_sec,45.0,3.0,0,vet,12.82,2,27,0,,
1046,1964,62,older,female,de,none,compulsory,26.0,3.0,1,compulsory,9.23,1,39,1,32.9,29.0
1047,1961,65,older,female,fr,first_gen,compulsory,,1.0,0,compulsory,8.93,4,60,0,,
1048,1987,39,younger,male,de,none,upper_sec,39.0,4.0,0,matura_hv,15.44,1,50,1,34.1,54.0
1049,1991,35,younger,female,de,none,upper_sec,36.0,3.0,1,vet,11.88,0,27,1,36.8,31.0
1050,1982,44,middle,female,fr,none,upper_sec,23.0,1.0,0,vet,12.16,2,45,1,19.0,43.0
1051,1972,54,older,female,de,first_gen,upper_sec,46.0,5.0,0,compulsory,8.91,1,32,1,36.8,23.0
1052,1973,53,older,female,de,first_gen,upper_sec,,1.0,0,vet,11.86,1,24,1,39.9,41.0
1053,1974,52,older,male,fr,none,upper_sec,45.0,3.0,0,tertiary,18.01,1,52,1,52.4,65.0
1054,1994,32,younger,male,it,none,upper_sec,37.0,1.0,0,vet,12.5,0,67,1,47.8,73.0
1055,1962,64,older,female,fr,first_gen,compulsory,,2.0,0,vet,12.07,3,50,1,31.8,49.0
1056,1976,50,middle,female,fr,none,compulsory,22.0,4.0,0,vet,12.13,4,52,1,24.5,42.0
1057,1962,64,older,female,fr,none,upper_sec,39.0,5.0,1,matura_hv,13.9,1,47,1,36.0,54.0
1058,1984,42,middle,male,de,none,upper_sec,39.0,1.0,1,vet,11.98,2,42,1,41.0,56.0
1059,1991,35,younger,male,fr,first_gen,tertiary,75.0,4.0,1,tertiary,18.46,1,75,1,38.0,75.0
1060,1974,52,older,female,de,none,upper_sec,50.0,4.0,0,vet,12.95,2,69,1,35.3,63.0
1061,1993,33,younger,male,fr,none,upper_sec,28.0,3.0,0,compulsory,9.87,1,39,1,42.5,33.0
1062,1994,32,younger,female,de,none,upper_sec,40.0,2.0,1,vet,12.62,2,16,1,26.2,40.0
1063,1992,34,younger,female,fr,none,upper_sec,43.0,3.0,1,matura_hv,14.57,1,38,1,50.3,44.0
1064,1989,37,younger,female,de,second_gen,upper_sec,,4.0,1,vet,12.2,1,50,0,,
1065,1963,63,older,female,de,none,compulsory,21.0,2.0,0,matura_hv,14.25,0,18,1,35.0,23.0
1066,1984,42,middle,male,de,none,upper_sec,32.0,4.0,0,matura_hv,15.0,1,47,1,38.3,55.0
1067,1973,53,older,female,de,first_gen,compulsory,32.0,3.0,0,vet,12.06,3,54,1,22.2,43.0
1068,1994,32,younger,male,fr,first_gen,upper_sec,43.0,1.0,0,vet,11.42,0,16,1,37.7,29.0
1069,1971,55,older,male,fr,none,upper_sec,39.0,3.0,0,vet,12.92,0,24,1,36.4,41.0
1070,1984,42,middle,female,de,none,compulsory,26.0,2.0,0,matura_hv,14.01,0,40,1,37.9,38.0
1071,1970,56,older,male,de,none,tertiary,67.0,5.0,0,tertiary,17.99,0,61,1,41.5,64.0
1072,1988,38,younger,male,it,none,upper_sec,52.0,2.0,0,tertiary,17.47,0,66,1,53.9,86.0
1073,1966,60,older,male,fr,none,upper_sec,28.0,2.0,0,compulsory,9.3,1,16,1,31.2,28.0
1074,1974,52,older,male,de,none,tertiary,69.0,5.0,0,vet,12.92,1,60,1,45.7,61.0
1075,1966,60,older,male,de,second_gen,upper_sec,,5.0,1,vet,12.96,0,50,1,44.8,74.0
1076,1995,31,younger,female,de,first_gen,upper_sec,,1.0,0,vet,11.55,0,50,1,33.9,62.0
1077,1967,59,older,female,fr,none,tertiary,59.0,5.0,0,matura_hv,15.1,1,73,1,43.8,76.0
1078,1987,39,younger,female,de,none,upper_sec,42.0,3.0,0,vet,11.51,1,54,0,,
1079,1964,62,older,male,de,none,compulsory,23.0,2.0,0,matura_hv,14.56,0,60,1,36.4,49.0
1080,1996,30,younger,female,de,second_gen,compulsory,,1.0,1,matura_hv,15.34,1,21,1,20.0,24.0
1081,1969,57,older,male,de,none,upper_sec,43.0,3.0,1,matura_hv,15.23,1,51,1,47.0,55.0
1082,1965,61,older,female,de,none,tertiary,73.0,4.0,0,tertiary,16.86,2,50,1,24.2,48.0
1083,1983,43,middle,male,de,none,tertiary,77.0,5.0,0,tertiary,18.32,1,44,1,55.2,60.0
1084,1976,50,middle,male,de,none,compulsory,25.0,2.0,0,vet,11.21,0,19,0,,
1085,1970,56,older,male,fr,none,upper_sec,46.0,2.0,1,vet,11.58,2,29,1,49.9,48.0
1086,1994,32,younger,male,it,none,upper_sec,,3.0,0,vet,11.05,0,39,1,47.9,47.0
1087,1985,41,middle,female,it,none,upper_sec,52.0,2.0,0,vet,12.73,1,47,1,36.8,58.0
1088,1968,58,older,male,fr,first_gen,upper_sec,22.0,1.0,1,matura_hv,14.7,4,62,1,44.4,33.0
1089,1992,34,younger,male,fr,none,tertiary,,3.0,1,matura_hv,14.12,0,49,1,39.5,49.0
1090,1971,55,older,male,de,none,tertiary,47.0,1.0,0,vet,12.43,0,42,1,28.9,50.0
1091,1973,53,older,male,fr,none,tertiary,66.0,4.0,1,tertiary,17.93,3,42,1,44.9,41.0
1092,1982,44,middle,male,de,none,compulsory,22.0,,1,vet,11.8,1,37,1,39.0,29.0
1093,1981,45,middle,female,de,second_gen,compulsory,,1.0,1,matura_hv,14.12,2,43,1,26.3,43.0
1094,1991,35,younger,male,fr,none,compulsory,16.0,2.0,0,compulsory,8.44,1,21,1,41.6,22.0
